BRAND,STATE,TALUKA,DISTRICT,COLLECTED_ON,ADDRESS_BLOCK,COUNTER_CODE,COUNTER_NAME,COUNTER_TYPE,LAT,LONG,IS_SCL_COUNTER,IS_EXCLUSIVE_SHREE,IS_EXCLUSIVE_BANGUR,IS_EXCLUSIVE_ROCKSTRONG,SHREE_WHOLESALE,SHREE_RETAIL_SALE,BANGUR_RETAIL_SALE,BANGUR_WHOLESALE,ROCKSTRONG_RETAIL_SALE,ROCKSTRONG_WHOLESALE,ROUTE,TOTAL_RETAIL_SALES,TOTAL_WHOLESALE,COUNTER_ID
SHREE,Telangana,SECUNDERABAD,HYDERABAD,27-03-2023,,779016,SRINIVASA CEMENT AGENCY,Dealer,17.44223,78.47123,,,,,,,,,,,SECUNDERABADShree2,,,100039
SHREE,Telangana,MUSHEERABAD,HYDERABAD,27-03-2023,BAGH LINGAMPALLY,883161,SRI PAVAN ASSOCIATES,Dealer,17.54724,78.21821,,,,,,,,,,,MUSHEERABADShree2,1200,,100966
SHREE,Telangana,MUSHEERABAD,HYDERABAD,27-03-2023,MUSHEERABAD,822427,BALAJI SALES CORPORATION,Dealer,17.393,78.473,,,,,,,,,,,MUSHEERABADShree1,500,,100138
SHREE,Telangana,MUSHEERABAD,HYDERABAD,27-03-2023,NALLAKUNTA,783466,SRI SAI TEJA ENTERPRISES,Dealer,17.36957,78.51147,,,,,,,,,,,MUSHEERABADShree1,350,,100056
SHREE,Telangana,BANDLAGUDA,HYDERABAD,27-03-2023,BANDLAGUDA,777824,NEW MAHALAXMI STEEL TRADERS,Dealer,17.36971,78.57369,,,,,,,,,,,BANDLAGUDAShree1,750,,100032
SHREE,Telangana,BANDLAGUDA,HYDERABAD,27-03-2023,CHATRINAKA,779002,B.R MARKETING ASSOCIATES,Dealer,17.34097,78.47947,,,,,,,,,,,BANDLAGUDAShree2,300,,100013
SHREE,Telangana,BANDLAGUDA,HYDERABAD,27-03-2023,BANDLAGUDA,798779,ZAM ZAM STEELS,Dealer,17.32853,78.47974,,,,,,,,,,,BANDLAGUDAShree2,300,,100124
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,846276,ARUN TRADING CO,Dealer,17.4695,78.4934,,,,,,,,,,,HYDERABADShree1,300,,100827
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,847513,SUNITHA ENTERPIRSES,Dealer,17.489,78.3827,,,,,,,,,,,HYDERABADShree1,600,,100837
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,874718,METRO CLEARING AGENCY,Dealer,17.3894,78.4639,,,,,,,,,,,HYDERABADShree2,300,,100889
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,CHANDRAYANAGUTTA,779006,UNITED TRADERS,Dealer,17.33104,78.48638,,,,,,,,,,,HYDERABADShree2,800,,100015
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,MEHDIPATNAM,779010,PREMIER AGENCIES,Dealer,17.38454,78.43943,,,,,,,,,,,HYDERABADShree3,1500,,100036
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,CHANDRAYANAGUTTA,796979,SHAMA TRADERS,Dealer,17.32587,78.4773,,,,,,,,,,,HYDERABADShree2,1500,,100119
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,CHANDRAYANAGUTTA,803237,NEW CITIZEN TRADERS,Dealer,17.31833,78.46692,,,,,,,,,,,HYDERABADShree2,1500,,100128
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,805348,ADVANCED ACTIVE TRADERS,Dealer,17.36047,78.39661,,,,,,,,,,,HYDERABADShree3,300,,100109
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,805347,ADVANCE TRADING CO,Dealer,17.37413,78.49405,,,,,,,,,,,HYDERABADShree2,300,,100108
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,808281,BALAJI AGENCIES,Dealer,17.34753,78.4852,,,,,,,,,,,HYDERABADShree2,300,,100647
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,817234,AZEEM TRADERS,Dealer,17.35453,78.48096,,,,,,,,,,,HYDERABADShree2,300,,100636
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,820561,METRO SALES DEPOT,Dealer,17.29833,78.47684,,,,,,,,,,,HYDERABADShree2,300,,100562
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,822368,PATEL ENTERPRISES,Dealer,17.32527,78.43375,,,,,,,,,,,HYDERABADShree3,300,,100142
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,824105,SRI GURU RAGHAVENDRA CEMENTS,Dealer,17.37367,78.41671,,,,,,,,,,,HYDERABADShree3,300,,100133
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,841197,AL-SAFA TRADERS,Dealer,17.37679,78.43074,,,,,,,,,,,HYDERABADShree3,400,,100863
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,889398,PATEL & CO,Dealer,17.32696,78.47552,,,,,,,,,,,HYDERABADShree2,300,,100920
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,891121,SRI BHAVANI TRADERS,Dealer,17.37204,78.46247,,,,,,,,,,,HYDERABADShree2,300,,101019
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,,805697,MARKS TRADING CO,Dealer,17.36534,78.49885,,,,,,,,,,,HYDERABADShree2,,,100102
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,,909004,R A CONSTRUCTIONS,Dealer,17.35866,78.47371,,,,,,,,,,,HYDERABADShree2,,,101036
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,827559,NIRMALA MARKETING,Dealer,17.39681,78.51164,,,,,,,,,,,HYDERABADShree2,1500,,100803
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,,911931,H H TRADERS,Dealer,17.36869,78.4769,,,,,,,,,,,HYDERABADShree2,,,
SHREE,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,816716,SRI SHIVA TRADERS,Dealer,17.469,78.4175,,,,,,,,,,,HYDERABADShree1,500,,100625
SHREE,Telangana,NAMPALLY,HYDERABAD,27-03-2023,AGHAPURA,777817,MOOSANI MARKETING,Dealer,17.3882,78.4645,,,,,,,,,,,NAMPALLYShree1,5000,,100028
SHREE,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,HUSSAINIALAM,777818,B.GIRDHARILAL & SONS,Dealer,17.36401,78.4644,,,,,,,,,,,BAHADURPURAShree3,800,,100029
SHREE,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,BAHADURPURA,779364,LIMRA TRADERS,Dealer,17.34534,78.4584,,,,,,,,,,,BAHADURPURAShree3,1500,,100023
SHREE,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,BAHADURPURA,796978,MOIN CEMENT AGENCIES,Dealer,17.35814,78.44827,,,,,,,,,,,BAHADURPURAShree1,900,,100118
SHREE,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,BAHADURPURA,797425,SRI GANESH AGENCIES,Dealer,17.36246,78.43275,,,,,,,,,,,BAHADURPURAShree1,700,,100123
SHREE,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,BAHADURPURA,836693,DECCAN TRADERS,Dealer,17.3901,78.4933,,,,,,,,,,,BAHADURPURAShree2,300,,100734
SHREE,Telangana,GOLCONDA,HYDERABAD,27-03-2023,GOLCONDA,805698,SK TRADERS PAINTS & HARDWARE,Dealer,17.37739,78.42021,,,,,,,,,,,GOLCONDAShree3,300,,100103
SHREE,Telangana,GOLCONDA,HYDERABAD,27-03-2023,GOLCONDA,860773,BISMILLAH TRADING COMPANY,Dealer,17.3925,78.39216,,,,,,,,,,,GOLCONDAShree1,300,,100917
SHREE,Telangana,GOLCONDA,HYDERABAD,27-03-2023,GACHIBOWLI,820557,RAGHAVENDRA TRADERS,Dealer,17.43507,78.67511,,,,,,,,,,,GOLCONDAShree2,400,,100560
SHREE,Telangana,GOLCONDA,HYDERABAD,27-03-2023,GOLCONDA,897847,SHREE LAKSHMI BALAJI STEEL AND CEMENT,Dealer,17.40071,78.37229,,,,,,,,,,,GOLCONDAShree1,300,,100994
SHREE,Telangana,ASIFNAGAR,HYDERABAD,27-03-2023,ASIFNAGAR,805700,MM TRADERS,Dealer,17.38321,78.44813,,,,,,,,,,,ASIFNAGARShree1,300,,100104
SHREE,Telangana,ASIFNAGAR,HYDERABAD,27-03-2023,KARWAN,808280,SRI RAMA TRADERS,Dealer,17.37484,78.44274,,,,,,,,,,,ASIFNAGARShree2,300,,100646
SHREE,Telangana,SAIDABAD,HYDERABAD,27-03-2023,SAIDABAD (HYDERABAD),824942,A H UNITED TRADERS,Dealer,17.36834,78.48582,,,,,,,,,,,SAIDABADShree1,300,,100134
SHREE,Telangana,CHARMINAR,HYDERABAD,27-03-2023,FALAKNUMA,860771,HEERA GUNAWATHI TRADERS,Dealer,17.33352,78.47065,,,,,,,,,,,CHARMINARShree1,300,,100916
SHREE,Telangana,CHARMINAR,HYDERABAD,27-03-2023,YAKUTPURA,896495,AL JUNAID BAGHDADI TRADERS,Dealer,17.36492,78.498,,,,,,,,,,,CHARMINARShree1,300,,101000
SHREE,Telangana,SHAIKPET,HYDERABAD,27-03-2023,,906921,VAISHNAVI TRADERS,Dealer,17.40617,78.39591,,,,,,,,,,,SHAIKPETShree1,,,101043
SHREE,Telangana,HIMAYATHNAGAR,HYDERABAD,27-03-2023,BARKATPURA,799668,KUMARAN  CEMENT AGENCY,Dealer,17.39485,78.5013,,,,,,,,,,,HIMAYATHNAGARShree1,300,,100130
SHREE,Telangana,KHAIRATABAD,HYDERABAD,27-03-2023,YOUSUFGUDA,799171,ISMAIL MARKETING,Dealer,17.44198,78.43003,,,,,,,,,,,KHAIRATABADShree1,500,,100125
SHREE,Telangana,KHAIRTABAD,HYDERABAD,27-03-2023,BANJARAHILLS,805919,SRI VENKATESHWARA STEEL AND CEMENT TRADERS,Dealer,17.40995,78.43879,,,,,,,,,,,KHAIRTABADShree1,300,,100780
SHREE,Telangana,AMEERPET,HYDERABAD,27-03-2023,ERRAGADDA,883172,AL-FAZAL ENTERPRISES,Dealer,17.45392,78.43037,,,,,,,,,,,AMEERPETShree1,350,,100946
SHREE,Telangana,AMEERPET,HYDERABAD,27-03-2023,AMEERPET,888070,SRI LAXMI GANAPATHI ENTERPRISES,Dealer,17.46626,78.42112,,,,,,,,,,,AMEERPETShree1,300,,100923
SHREE,Telangana,AMEERPET,HYDERABAD,27-03-2023,BALKAMPET,861626,SRI TRINITRA STEEL TRADERS,Dealer,17.4465,78.4489,,,,,,,,,,,AMEERPETShree2,300,,100918
SHREE,Telangana,SECUNDRABAD,HYDERABAD,27-03-2023,SECUNDRABAD,806478,AARAL MARKETING,Dealer,17.42991,78.48869,,,,,,,,,,,SECUNDRABADShree1,1200,,100111
BANGUR,Telangana,MUSHEERABAD,HYDERABAD,27-03-2023,MUSHEERABAD,826126,PARAMESHWAR AGARWAL,Dealer,17.31122,78.47549,,,,,,,,,,,MUSHEERABADBangur2,300,,100760
BANGUR,Telangana,MUSHEERABAD,HYDERABAD,27-03-2023,NALLAKUNTA,853417,SHYAM TRADERS,Dealer,17.44317,78.5198,,,,,,,,,,,MUSHEERABADBangur1,50,,100845
BANGUR,Telangana,SECUNDERABAD,HYDERABAD,27-03-2023,RASOOLPURA,826127,BHATY TRADING COMPANY,Dealer,17.44018,78.48597,,,,,,,,,,,SECUNDERABADBangur1,100,,100761
BANGUR,Telangana,SECUNDRABAD,HYDERABAD,27-03-2023,SECUNDRABAD,829741,MAMTA PAINTS,Dealer,17.44424,78.51739,,,,,,,,,,,SECUNDRABADBangur1,100,,100686
BANGUR,Telangana,SECUNDRABAD,HYDERABAD,27-03-2023,SECUNDRABAD,825823,MARUTHI TRADERS,Dealer,17.65351,78.68957,,,,,,,,,,,SECUNDRABADBangur2,250,,100786
BANGUR,Telangana,SECUNDRABAD,HYDERABAD,27-03-2023,SECUNDRABAD,840536,BUILDING SOLUTIONS,Dealer,17.44711,78.47453,,,,,,,,,,,SECUNDRABADBangur1,400,,100650
BANGUR,Telangana,AMBERPET,HYDERABAD,27-03-2023,AMBERPET,830837,DIYA ENTERPRISES,Dealer,17.49019,78.54092,,,,,,,,,,,AMBERPETBangur1,600,,100677
BANGUR,Telangana,HIMAYATNAGAR,HYDERABAD,27-03-2023,KACHIGUDA,891198,SRINIVASA STEEL TRADERS,Dealer,17.39968,78.49816,,,,,,,,,,,HIMAYATNAGARBangur1,100,,101024
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,KHAIRTHABAD,829847,HSL CORP,Dealer,17.41027,78.4603,,,,,,,,,,,HYDERABADBangur1,1000,,100689
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,JAWAHAR NAGAR,840665,DURGA MARKETING,Dealer,17.37614,78.47349,,,,,,,,,,,HYDERABADBangur1,700,,100656
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,NAGARAM,908338,DEEPA ENTERPRISES,Dealer,17.40086,78.52014,,,,,,,,,,,HYDERABADBangur1,1000,,101042
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,825835,J K MARKETING,Dealer,17.45386,78.41352,,,,,,,,,,,HYDERABADBangur2,2000,,100798
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,826800,DECCAN STEEL & CEMENT,Dealer,17.45378,78.42115,,,,,,,,,,,HYDERABADBangur2,750,,100795
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,832174,KINGS TRADERS,Dealer,17.36135,78.40585,,,,,,,,,,,HYDERABADBangur4,150,,100667
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,832175,MANEESH STEEL TRADERS,Dealer,17.38717,78.34287,,,,,,,,,,,HYDERABADBangur4,400,,100668
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,834305,SIVA BALAJI ENTERPRISES,Dealer,17.48641,78.3935,,,,,,,,,,,HYDERABADBangur2,300,,100710
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,826123,S A PATEL AND CO,Dealer,17.38554,78.50446,,,,,,,,,,,HYDERABADBangur1,1500,,100759
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,826617, SRI VISHNU CEMENT TRADERS,Dealer,17.33791,78.52913,,,,,,,,,,,HYDERABADBangur1,700,,100788
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,865181,SRI JAGADEESHWARI TRADERS,Dealer,17.35544,78.52152,,,,,,,,,,,HYDERABADBangur1,500,,100901
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,826614, SAPTHAGIRI SANITARY MART,Dealer,17.3444,78.47821,,,,,,,,,,,HYDERABADBangur3,600,,100787
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,826957,MODERN MARKETING ASSOCIATES,Dealer,17.37456,78.49698,,,,,,,,,,,HYDERABADBangur1,400,,100766
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,835501,ABDUL RAFEY ABDUL RUB TRADING CO,Dealer,17.35935,78.47933,,,,,,,,,,,HYDERABADBangur1,600,,100718
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,881723,AHMED TRADERS,Dealer,17.30305,78.46613,,,,,,,,,,,HYDERABADBangur3,500,,100941
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,892103,S K S TRADERS,Dealer,17.35756,78.38653,,,,,,,,,,,HYDERABADBangur4,100,,101033
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,898807,BHAIYA ENTERPRISES,Dealer,17.34548,78.45148,,,,,,,,,,,HYDERABADBangur3,400,,101001
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,902348,S M TRADERS,Dealer,17.29599,78.47646,,,,,,,,,,,HYDERABADBangur3,2000,,101007
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,903080,SHREE RANNATH TRADING CO,Dealer,17.38177,78.46172,,,,,,,,,,,HYDERABADBangur1,800,,100993
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,HYDERABAD,906071,HAJI AMIN MARVELS,Dealer,17.32912,78.4255,,,,,,,,,,,HYDERABADBangur3,300,,100991
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,TOLICHOWKI,825646,SARA TRADERS,Dealer,17.37048,78.47647,,,,,,,,,,,HYDERABADBangur1,200,,100781
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,BEGUM BAZAR,826794,CHAMPALAL VYAS & SON,Dealer,17.37155,78.4702,,,,,,,,,,,HYDERABADBangur1,300,,100770
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,TOLICHOWKI,892104,NEW METRO AGENCIES,Dealer,17.36788,78.4757,,,,,,,,,,,HYDERABADBangur1,100,,101034
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,MALLAPUR,907637,A R S TRADERS BUILDERS & DEVELOPERS,Dealer,17.29467,78.47285,,,,,,,,,,,HYDERABADBangur3,300,,101037
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,BABA NAGAR,910318,BHAGYALAXMI ENTERPRISES,Dealer,17.38695,78.48359,,,,,,,,,,,HYDERABADBangur1,2000,,101039
BANGUR,Telangana,HYDERABAD,HYDERABAD,27-03-2023,SOMAJIGUDA,911552,SREE ASSOCIATES,Dealer,17.41083,78.49101,,,,,,,,,,,HYDERABADBangur1,1000,,101045
BANGUR,Telangana,KHAIRATABAD,HYDERABAD,27-03-2023,YOUSUFGUDA,836092,ALI ENTERPRISES,Dealer,17.44864,78.4176,,,,,,,,,,,KHAIRATABADBangur1,400,,100691
BANGUR,Telangana,SHAIKPET,HYDERABAD,27-03-2023,JUBILEE HILLS,839258,MANJU LIFE SPACES LLP,Dealer,17.43464,78.40035,,,,,,,,,,,SHAIKPETBangur1,1000,,100652
BANGUR,Telangana,SHAIKPET,HYDERABAD,27-03-2023,SHAIKPET,881345,SRI VENKATESHWARA STEEL SYNDICATE,Dealer,17.40655,78.39027,,,,,,,,,,,SHAIKPETBangur1,400,,100945
BANGUR,Telangana,KHAIRTABAD,HYDERABAD,27-03-2023,BANJARAHILLS,852366,A.B. TRADERS,Dealer,17.41132,78.42732,,,,,,,,,,,KHAIRTABADBangur1,500,,100850
BANGUR,Telangana,AMEERPET,HYDERABAD,27-03-2023,BALKAMPET,896981,SRI VENKATA SAAI AGENCIES,Dealer,17.44647,78.44921,,,,,,,,,,,AMEERPETBangur1,300,,100998
BANGUR,Telangana,SAIDHABAD,HYDERABAD,27-03-2023,MOOSARAMBAGH,867814,SUPER BUILDING MATERIAL SUPPLYING,Dealer,17.37994,78.51391,,,,,,,,,,,SAIDHABADBangur1,1000,,100907
BANGUR,Telangana,SAIDHABAD,HYDERABAD,27-03-2023,SAIDHABAD,856105,AZAM TRADING COMPANY,Dealer,17.28756,78.47251,,,,,,,,,,,SAIDHABADBangur2,1000,,100814
BANGUR,Telangana,SAIDHABAD,HYDERABAD,27-03-2023,SAIDHABAD,826538,INDIA STEEL ENTERPRISES,Dealer,17.36193,78.50729,,,,,,,,,,,SAIDHABADBangur1,800,,100764
BANGUR,Telangana,MAREDPALLE,HYDERABAD,27-03-2023,MAREDPALLE,821787,RAZAAQ TRADERS,Dealer,17.38969,78.45519,,,,,,,,,,,MAREDPALLEBangur1,2500,,100153
BANGUR,Telangana,BANDLAGUDA,HYDERABAD,27-03-2023,BANDLAGUDA,823537,A R MARKETING,Dealer,17.35756,78.38653,,,,,,,,,,,BANDLAGUDABangur2,500,,100147
BANGUR,Telangana,BANDLAGUDA,HYDERABAD,27-03-2023,BANDLAGUDA,864907,GSB TRADERS,Dealer,17.29599,78.47646,,,,,,,,,,,BANDLAGUDABangur1,300,,100892
BANGUR,Telangana,ASIF NAGAR,HYDERABAD,27-03-2023,ASIF NAGAR,858518,NEW BHARATH TRADERS,Dealer,17.39033,78.45031,,,,,,,,,,,ASIF NAGARBangur1,300,,100819
BANGUR,Telangana,CHARMINAR,HYDERABAD,27-03-2023,UPPUGUDA,869999,VISHNU HOME NEEDS & STONES CO,Dealer,17.34172,78.48897,,,,,,,,,,,CHARMINARBangur2,300,,100902
BANGUR,Telangana,CHARMINAR,HYDERABAD,27-03-2023,YAKUTPURA,887677,QUADRI TRADERS,Dealer,17.36525,78.49775,,,,,,,,,,,CHARMINARBangur1,600,,100921
BANGUR,Telangana,CHARMINAR,HYDERABAD,27-03-2023,CHARMINAR,911005,A K TRADERS,Dealer,17.36733,78.47628,,,,,,,,,,,CHARMINARBangur1,500,,101044
BANGUR,Telangana,BAHADURPURA,HYDERABAD,27-03-2023,TADBUND,832821,UNIQUE CEMENT AGENCY,Dealer,17.35799,78.46418,,,,,,,,,,,BAHADURPURABangur1,200,,100688
SHREE,Telangana,RAMACHANDRAPURAM,K.V.RANGAREDDY,27-03-2023,RAMACHANDAPURAM,777823,SAI TIRUMALA STEEL TRADERS,Dealer,17.51089,78.29495,,,,,,,,,,,RAMACHANDRAPURAMShree1,400,,100031
SHREE,Telangana,RAMACHANDRAPURAM,K.V.RANGAREDDY,27-03-2023,RAMACHANDAPURAM,777952,VISHNU TRADERS,Dealer,17.50766,78.30199,,,,,,,,,,,RAMACHANDRAPURAMShree2,400,,100044
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,GACHIBOWLI,777953,NAGARJUNA TRADING COMPANY,Dealer,17.44166,78.30519,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100045
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,CHANDANAGAR,841800,SAI KRISHNA TRADING CORPORATION,Dealer,17.51036,78.37289,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100872
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,CHANDANAGAR,843687,MANIKANTA TRADERS,Dealer,17.49959,78.31777,,,,,,,,,,,SERILINGAMPALLYShree1,400,,100877
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MADINAGUDA,883494,SRI VENKATESHWARA STEEL SHOPPE,Dealer,17.48106,78.34951,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100968
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,,827417,SURYA STEELS,Dealer,17.49982,78.34903,,,,,,,,,,,SERILINGAMPALLYShree1,,,100762
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,,860267,PATEL ENTERPRISES,Dealer,17.47424,78.36396,,,,,,,,,,,SERILINGAMPALLYShree1,,,100912
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,KONDAPUR,782460,SREE AGENCIES,Dealer,17.46974,78.36307,,,,,,,,,,,SERILINGAMPALLYShree1,1200,,100052
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,GACHIBOWLI,796670,S S STEEL AND CEMENT,Dealer,17.45045,78.36482,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100120
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MADHAPUR,796976,SRI VENKATEHWARA STEEL TRADERS,Dealer,17.45859,78.39726,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100121
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MIYAPUR,818480,SYNDICATE STEELS,Dealer,17.49308,78.3413,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100555
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,KONDAPUR,820558,SRI MALLIKARJUNA TRADERS,Dealer,18.18006,78.15851,,,,,,,,,,,SERILINGAMPALLYShree2,300,,100605
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,821185,NEW NAGARJUNA STEELS,Dealer,17.43168,78.32275,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100139
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,834381,SAI STEEL & CEMENT,Dealer,17.47281,78.3611,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100720
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,KONDAPUR,847523,GLOBAL STEEL AND CEMENT,Dealer,17.47086,78.34889,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100838
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,HAFEEZPET,857787,S A MARKETING,Dealer,17.47548,78.36119,,,,,,,,,,,SERILINGAMPALLYShree1,900,,100805
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,SERILINGAMPALLY,875888,HARI HARA STEELS,Dealer,17.45553,78.3936,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100989
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,GACHIBOWLI,876994,MANIKANTA CEMENT AGENCY,Dealer,17.43541,78.33503,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100978
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MADHAPUR,777482,MADHAV MARKETING SERVICES,Dealer,17.44127,78.39212,,,,,,,,,,,SERILINGAMPALLYShree1,900,,100002
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,,907687,SRI LAKSHMI GANAPATHI CEMENT,Dealer,17.49308,78.32812,,,,,,,,,,,SERILINGAMPALLYShree1,,,101035
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,MIYAPUR,819368,SAIRAM CEMENT AGENCIES,Dealer,17.5121,78.3504,,,,,,,,,,,SERILINGAMPALLYShree1,1000,,100632
SHREE,Telangana,SERILINGAMPALLY,K.V.RANGAREDDY,27-03-2023,CHANDANAGAR,881451,SAI BALAJI STEEL & CEMENT,Dealer,17.4953,78.3303,,,,,,,,,,,SERILINGAMPALLYShree1,300,,100936
SHREE,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,SHANKARPALLI,804364,BABA STEEL TRADERS,Dealer,17.46196,78.1327,,,,,,,,,,,SHANKARPALLEShree1,300,,100106
SHREE,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,SHANKARPALLI,900736,SRI LAXMI AGENCY,Dealer,17.45578,78.11455,,,,,,,,,,,SHANKARPALLEShree1,150,,101008
SHREE,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,RAMANTHAPUR,884164,LAKSHMI NARSIMHA TRADERS,Dealer,17.39164,78.53835,,,,,,,,,,,SHANKARPALLEShree2,300,,100963
SHREE,Telangana,SHANKARPALLE,K.V.RANGAREDDY,27-03-2023,SHANKARPALLI,806211,MADHAPUR STEEL MARKETING,Dealer,17.43242,78.18855,,,,,,,,,,,SHANKARPALLEShree3,300,,100112
